name,team,opponent,date,year,week,position,fpoints_ppr
Emanuel Wilson,GNB,CIN,2025-10-12,2025,6,RB,1.7
Emanuel Wilson,GNB,ARI,2025-10-19,2025,7,RB,2.5
Emanuel Wilson,GNB,PIT,2025-10-26,2025,8,RB,11.7
Emanuel Wilson,GNB,CAR,2025-11-02,2025,9,RB,2.7
Emanuel Wilson,GNB,PHI,2025-11-10,2025,10,RB,1.4
Emanuel Wilson,GNB,NYG,2025-11-16,2025,11,RB,13.9
Emanuel Wilson,GNB,MIN,2025-11-23,2025,12,RB,29.5
Emanuel Wilson,GNB,DET,2025-11-27,2025,13,RB,1.4
Michael Wilson,ARI,NOR,2025-09-07,2025,1,WR,1.5
Michael Wilson,ARI,CAR,2025-09-14,2025,2,WR,8.1
Michael Wilson,ARI,SFO,2025-09-21,2025,3,WR,1.5
Michael Wilson,ARI,SEA,2025-09-25,2025,4,WR,4.5
Michael Wilson,ARI,TEN,2025-10-05,2025,5,WR,3.6
Michael Wilson,ARI,IND,2025-10-12,2025,6,WR,8.4
Michael Wilson,ARI,GNB,2025-10-19,2025,7,WR,7.0
Michael Wilson,ARI,DAL,2025-11-03,2025,9,WR,9.1
Michael Wilson,ARI,SEA,2025-11-09,2025,10,WR,7.4
Michael Wilson,ARI,SFO,2025-11-16,2025,11,WR,36.5
Michael Wilson,ARI,JAX,2025-11-23,2025,12,WR,24.8
Michael Wilson,ARI,TAM,2025-11-30,2025,13,WR,6.6
Dalton Schultz,HOU,LAR,2025-09-07,2025,1,TE,5.8
Dalton Schultz,HOU,TAM,2025-09-15,2025,2,TE,5.9
Dalton Schultz,HOU,JAX,2025-09-21,2025,3,TE,8.9
Dalton Schultz,HOU,TEN,2025-09-28,2025,4,TE,8.0
Dalton Schultz,HOU,BAL,2025-10-05,2025,5,TE,11.0
Dalton Schultz,HOU,SEA,2025-10-20,2025,7,TE,18.8
Dalton Schultz,HOU,SFO,2025-10-26,2025,8,TE,4.4
Dalton Schultz,HOU,DEN,2025-11-02,2025,9,TE,13.7
Dalton Schultz,HOU,JAX,2025-11-09,2025,10,TE,18.3
Dalton Schultz,HOU,TEN,2025-11-16,2025,11,TE,11.1
Dalton Schultz,HOU,BUF,2025-11-20,2025,12,TE,1.8
Dalton Schultz,HOU,IND,2025-11-30,2025,13,TE,12.5
Devin Singletary,NYG,WAS,2025-09-07,2025,1,RB,0.9
Devin Singletary,NYG,DAL,2025-09-14,2025,2,RB,1.0
Devin Singletary,NYG,KAN,2025-09-21,2025,3,RB,1.1
Devin Singletary,NYG,LAC,2025-09-28,2025,4,RB,2.8
Devin Singletary,NYG,NOR,2025-10-05,2025,5,RB,3.4
Devin Singletary,NYG,PHI,2025-10-09,2025,6,RB,1.0
Devin Singletary,NYG,DEN,2025-10-19,2025,7,RB,0.2
Devin Singletary,NYG,PHI,2025-10-26,2025,8,RB,3.8
Devin Singletary,NYG,SFO,2025-11-02,2025,9,RB,7.1
Devin Singletary,NYG,CHI,2025-11-09,2025,10,RB,10.3
Devin Singletary,NYG,GNB,2025-11-16,2025,11,RB,17.7
Devin Singletary,NYG,DET,2025-11-23,2025,12,RB,4.7
Devin Singletary,NYG,NWE,2025-12-01,2025,13,RB,19.2
Tyrod Taylor,NYJ,BUF,2025-09-14,2025,2,QB,8.3
Tyrod Taylor,NYJ,TAM,2025-09-21,2025,3,QB,18.7
Tyrod Taylor,NYJ,CAR,2025-10-19,2025,7,QB,4.1
Tyrod Taylor,NYJ,BAL,2025-11-23,2025,12,QB,13.8
Tyrod Taylor,NYJ,ATL,2025-11-30,2025,13,QB,21.3
Sean Tucker,TAM,ATL,2025-09-07,2025,1,RB,0.2
Sean Tucker,TAM,SEA,2025-10-05,2025,5,RB,2.9
Sean Tucker,TAM,SFO,2025-10-12,2025,6,RB,8.5
Sean Tucker,TAM,DET,2025-10-20,2025,7,RB,1.6
Sean Tucker,TAM,NOR,2025-10-26,2025,8,RB,10.2
Sean Tucker,TAM,NWE,2025-11-09,2025,10,RB,6.1
Sean Tucker,TAM,BUF,2025-11-16,2025,11,RB,37.0
Sean Tucker,TAM,LAR,2025-11-23,2025,12,RB,5.6
Demario Douglas,NWE,LVR,2025-09-07,2025,1,WR,8.2
Demario Douglas,NWE,MIA,2025-09-14,2025,2,WR,1.8
Demario Douglas,NWE,PIT,2025-09-21,2025,3,WR,2.7
Demario Douglas,NWE,BUF,2025-10-05,2025,5,WR,3.7
Demario Douglas,NWE,NOR,2025-10-12,2025,6,WR,16.1
Demario Douglas,NWE,TEN,2025-10-19,2025,7,WR,4.7
Demario Douglas,NWE,CLE,2025-10-26,2025,8,WR,5.7
Demario Douglas,NWE,ATL,2025-11-02,2025,9,WR,23.0
Demario Douglas,NWE,TAM,2025-11-09,2025,10,WR,5.4
Demario Douglas,NWE,NYJ,2025-11-13,2025,11,WR,6.1
Demario Douglas,NWE,CIN,2025-11-23,2025,12,WR,6.1
Demario Douglas,NWE,NYG,2025-12-01,2025,13,WR,6.3
Jayden Higgins,HOU,LAR,2025-09-07,2025,1,WR,5.2
Jayden Higgins,HOU,TAM,2025-09-15,2025,2,WR,3.8
Jayden Higgins,HOU,JAX,2025-09-21,2025,3,WR,1.5
Jayden Higgins,HOU,TEN,2025-09-28,2025,4,WR,9.4
Jayden Higgins,HOU,BAL,2025-10-05,2025,5,WR,7.2
Jayden Higgins,HOU,SFO,2025-10-26,2025,8,WR,13.4
Jayden Higgins,HOU,DEN,2025-11-02,2025,9,WR,1.4
Jayden Higgins,HOU,JAX,2025-11-09,2025,10,WR,15.2
Jayden Higgins,HOU,TEN,2025-11-16,2025,11,WR,9.5
Jayden Higgins,HOU,BUF,2025-11-20,2025,12,WR,13.8
Jayden Higgins,HOU,IND,2025-11-30,2025,13,WR,11.5
Tez Johnson,TAM,PHI,2025-09-28,2025,4,WR,2.3
Tez Johnson,TAM,SEA,2025-10-05,2025,5,WR,9.9
Tez Johnson,TAM,SFO,2025-10-12,2025,6,WR,11.5
Tez Johnson,TAM,DET,2025-10-20,2025,7,WR,15.8
Tez Johnson,TAM,NOR,2025-10-26,2025,8,WR,9.3
Tez Johnson,TAM,NWE,2025-11-09,2025,10,WR,20.2
Tez Johnson,TAM,BUF,2025-11-16,2025,11,WR,1.6
Tez Johnson,TAM,LAR,2025-11-23,2025,12,WR,12.3
Tez Johnson,TAM,ARI,2025-11-30,2025,13,WR,1.5
Kyle Pitts,ATL,TAM,2025-09-07,2025,1,TE,12.9
Kyle Pitts,ATL,MIN,2025-09-14,2025,2,TE,7.7
Kyle Pitts,ATL,CAR,2025-09-21,2025,3,TE,7.9
Kyle Pitts,ATL,WAS,2025-09-28,2025,4,TE,18.0
Kyle Pitts,ATL,BUF,2025-10-13,2025,6,TE,4.8
Kyle Pitts,ATL,SFO,2025-10-19,2025,7,TE,13.2
Kyle Pitts,ATL,MIA,2025-10-26,2025,8,TE,14.9
Kyle Pitts,ATL,NWE,2025-11-02,2025,9,TE,7.8
Kyle Pitts,ATL,IND,2025-11-09,2025,10,TE,5.8
Kyle Pitts,ATL,CAR,2025-11-16,2025,11,TE,3.4
Kyle Pitts,ATL,NOR,2025-11-23,2025,12,TE,4.5
Kyle Pitts,ATL,NYJ,2025-11-30,2025,13,TE,15.2
Colston Loveland,CHI,MIN,2025-09-08,2025,1,TE,3.2
Colston Loveland,CHI,DAL,2025-09-21,2025,3,TE,4.1
Colston Loveland,CHI,WAS,2025-10-13,2025,6,TE,3.1
Colston Loveland,CHI,NOR,2025-10-19,2025,7,TE,5.4
Colston Loveland,CHI,BAL,2025-10-26,2025,8,TE,6.8
Colston Loveland,CHI,CIN,2025-11-02,2025,9,TE,32.8
Colston Loveland,CHI,NYG,2025-11-09,2025,10,TE,9.5
Colston Loveland,CHI,MIN,2025-11-16,2025,11,TE,7.0
Colston Loveland,CHI,PIT,2025-11-23,2025,12,TE,14.9
Colston Loveland,CHI,PHI,2025-11-28,2025,13,TE,5.8
Tyler Shough,NOR,TAM,2025-10-26,2025,8,QB,5.3
Tyler Shough,NOR,LAR,2025-11-02,2025,9,QB,10.2
Tyler Shough,NOR,CAR,2025-11-09,2025,10,QB,19.0
Tyler Shough,NOR,ATL,2025-11-23,2025,12,QB,9.9
Tyler Shough,NOR,MIA,2025-11-30,2025,13,QB,19.4
Brian Thomas,JAX,CAR,2025-09-07,2025,1,WR,9.0
Brian Thomas,JAX,CIN,2025-09-14,2025,2,WR,8.9
Brian Thomas,JAX,HOU,2025-09-21,2025,3,WR,7.5
Brian Thomas,JAX,SFO,2025-09-28,2025,4,WR,10.6
Brian Thomas,JAX,KAN,2025-10-06,2025,5,WR,12.0
Brian Thomas,JAX,SEA,2025-10-12,2025,6,WR,23.0
Brian Thomas,JAX,LAR,2025-10-19,2025,7,WR,6.1
Brian Thomas,JAX,LVR,2025-11-02,2025,9,WR,8.5
Brian Thomas,JAX,TEN,2025-11-30,2025,13,WR,4.8
Omarion Hampton,LAC,KAN,2025-09-05,2025,1,RB,8.1
Omarion Hampton,LAC,LVR,2025-09-15,2025,2,RB,3.5
Omarion Hampton,LAC,DEN,2025-09-21,2025,3,RB,24.9
Omarion Hampton,LAC,NYG,2025-09-28,2025,4,RB,30.5
Omarion Hampton,LAC,WAS,2025-10-05,2025,5,RB,13.0
Chris Rodriguez,WAS,LVR,2025-09-21,2025,3,RB,3.9
Chris Rodriguez,WAS,ATL,2025-09-28,2025,4,RB,5.9
Chris Rodriguez,WAS,LAC,2025-10-05,2025,5,RB,0.7
Chris Rodriguez,WAS,DAL,2025-10-19,2025,7,RB,7.2
Chris Rodriguez,WAS,KAN,2025-10-27,2025,8,RB,0.2
Chris Rodriguez,WAS,SEA,2025-11-02,2025,9,RB,12.5
Chris Rodriguez,WAS,DET,2025-11-09,2025,10,RB,7.6
Chris Rodriguez,WAS,MIA,2025-11-16,2025,11,RB,9.5
Chris Rodriguez,WAS,DEN,2025-11-30,2025,13,RB,10.1
Keon Coleman,BUF,BAL,2025-09-07,2025,1,WR,28.2
Keon Coleman,BUF,NYJ,2025-09-14,2025,2,WR,5.6
Keon Coleman,BUF,MIA,2025-09-18,2025,3,WR,5.0
Keon Coleman,BUF,NOR,2025-09-28,2025,4,WR,7.5
Keon Coleman,BUF,NWE,2025-10-05,2025,5,WR,11.3
Keon Coleman,BUF,ATL,2025-10-13,2025,6,WR,4.1
Keon Coleman,BUF,CAR,2025-10-26,2025,8,WR,6.0
Keon Coleman,BUF,KAN,2025-11-02,2025,9,WR,3.7
Keon Coleman,BUF,MIA,2025-11-09,2025,10,WR,13.6
Keon Coleman,BUF,PIT,2025-11-30,2025,13,WR,8.9
Mack Hollins,NWE,LVR,2025-09-07,2025,1,WR,1.3
Mack Hollins,NWE,MIA,2025-09-14,2025,2,WR,7.8
Mack Hollins,NWE,PIT,2025-09-21,2025,3,WR,6.7
Mack Hollins,NWE,CAR,2025-09-28,2025,4,WR,7.4
Mack Hollins,NWE,NOR,2025-10-12,2025,6,WR,4.8
Mack Hollins,NWE,TEN,2025-10-19,2025,7,WR,7.3
Mack Hollins,NWE,CLE,2025-10-26,2025,8,WR,15.9
Mack Hollins,NWE,ATL,2025-11-02,2025,9,WR,2.9
Mack Hollins,NWE,TAM,2025-11-09,2025,10,WR,19.6
Mack Hollins,NWE,NYJ,2025-11-13,2025,11,WR,10.4
Mack Hollins,NWE,CIN,2025-11-23,2025,12,WR,5.0
Mack Hollins,NWE,NYG,2025-12-01,2025,13,WR,5.3
Blake Corum,LAR,HOU,2025-09-07,2025,1,RB,2.6
Blake Corum,LAR,TEN,2025-09-14,2025,2,RB,10.4
Blake Corum,LAR,PHI,2025-09-21,2025,3,RB,5.3
Blake Corum,LAR,IND,2025-09-28,2025,4,RB,3.6
Blake Corum,LAR,SFO,2025-10-02,2025,5,RB,1.3
Blake Corum,LAR,BAL,2025-10-12,2025,6,RB,2.3
Blake Corum,LAR,JAX,2025-10-19,2025,7,RB,5.3
Blake Corum,LAR,NOR,2025-11-02,2025,9,RB,5.8
Blake Corum,LAR,SFO,2025-11-09,2025,10,RB,5.6
Blake Corum,LAR,SEA,2025-11-16,2025,11,RB,1.5
Blake Corum,LAR,TAM,2025-11-23,2025,12,RB,2.4
Blake Corum,LAR,CAR,2025-11-30,2025,13,RB,14.1
Aaron Jones,MIN,CHI,2025-09-08,2025,1,RB,15.7
Aaron Jones,MIN,ATL,2025-09-14,2025,2,RB,2.3
Aaron Jones,MIN,LAC,2025-10-23,2025,8,RB,5.0
Aaron Jones,MIN,DET,2025-11-02,2025,9,RB,11.8
Aaron Jones,MIN,BAL,2025-11-09,2025,10,RB,15.9
Aaron Jones,MIN,CHI,2025-11-16,2025,11,RB,11.1
Aaron Jones,MIN,GNB,2025-11-23,2025,12,RB,8.7
Aaron Jones,MIN,SEA,2025-11-30,2025,13,RB,5.5
Tyquan Thornton,KAN,LAC,2025-09-05,2025,1,WR,6.1
Tyquan Thornton,KAN,PHI,2025-09-14,2025,2,WR,13.9
Tyquan Thornton,KAN,NYG,2025-09-21,2025,3,WR,18.1
Tyquan Thornton,KAN,BAL,2025-09-28,2025,4,WR,8.1
Tyquan Thornton,KAN,JAX,2025-10-06,2025,5,WR,12.0
Tyquan Thornton,KAN,LVR,2025-10-19,2025,7,WR,4.9
Tyquan Thornton,KAN,DEN,2025-11-16,2025,11,WR,7.1
Christian Watson,GNB,PIT,2025-10-26,2025,8,WR,12.5
Christian Watson,GNB,CAR,2025-11-02,2025,9,WR,7.8
Christian Watson,GNB,PHI,2025-11-10,2025,10,WR,6.5
Christian Watson,GNB,NYG,2025-11-16,2025,11,WR,20.6
Christian Watson,GNB,MIN,2025-11-23,2025,12,WR,9.9
Christian Watson,GNB,DET,2025-11-27,2025,13,WR,18.3
Xavier Worthy,KAN,BAL,2025-09-28,2025,4,WR,17.1
Xavier Worthy,KAN,JAX,2025-10-06,2025,5,WR,11.1
Xavier Worthy,KAN,DET,2025-10-12,2025,6,WR,10.6
Xavier Worthy,KAN,LVR,2025-10-19,2025,7,WR,7.8
Xavier Worthy,KAN,WAS,2025-10-27,2025,8,WR,10.3
Xavier Worthy,KAN,BUF,2025-11-02,2025,9,WR,6.0
Xavier Worthy,KAN,DEN,2025-11-16,2025,11,WR,5.5
Xavier Worthy,KAN,IND,2025-11-23,2025,12,WR,9.9
Xavier Worthy,KAN,DAL,2025-11-27,2025,13,WR,11.4
Pat Freiermuth,PIT,NYJ,2025-09-07,2025,1,TE,5.8
Pat Freiermuth,PIT,SEA,2025-09-14,2025,2,TE,6.1
Pat Freiermuth,PIT,NWE,2025-09-21,2025,3,TE,1.6
Pat Freiermuth,PIT,CLE,2025-10-12,2025,6,TE,2.1
Pat Freiermuth,PIT,CIN,2025-10-16,2025,7,TE,31.1
Pat Freiermuth,PIT,GNB,2025-10-26,2025,8,TE,4.3
Pat Freiermuth,PIT,IND,2025-11-02,2025,9,TE,11.7
Pat Freiermuth,PIT,LAC,2025-11-09,2025,10,TE,6.3
Pat Freiermuth,PIT,CIN,2025-11-16,2025,11,TE,2.9
Pat Freiermuth,PIT,CHI,2025-11-23,2025,12,TE,10.9
Josh Downs,IND,MIA,2025-09-07,2025,1,WR,3.2
Josh Downs,IND,DEN,2025-09-14,2025,2,WR,11.1
Josh Downs,IND,TEN,2025-09-21,2025,3,WR,5.4
Josh Downs,IND,LAR,2025-09-28,2025,4,WR,6.4
Josh Downs,IND,LVR,2025-10-05,2025,5,WR,11.4
Josh Downs,IND,ARI,2025-10-12,2025,6,WR,16.2
Josh Downs,IND,TEN,2025-10-26,2025,8,WR,12.9
Josh Downs,IND,PIT,2025-11-02,2025,9,WR,16.7
Josh Downs,IND,ATL,2025-11-09,2025,10,WR,1.3
Josh Downs,IND,KAN,2025-11-23,2025,12,WR,3.0
Josh Downs,IND,HOU,2025-11-30,2025,13,WR,6.4
Isiah Pacheco,KAN,LAC,2025-09-05,2025,1,RB,4.8
Isiah Pacheco,KAN,PHI,2025-09-14,2025,2,RB,3.9
Isiah Pacheco,KAN,NYG,2025-09-21,2025,3,RB,5.8
Isiah Pacheco,KAN,BAL,2025-09-28,2025,4,RB,12.8
Isiah Pacheco,KAN,JAX,2025-10-06,2025,5,RB,8.6
Isiah Pacheco,KAN,DET,2025-10-12,2025,6,RB,6.1
Isiah Pacheco,KAN,LVR,2025-10-19,2025,7,RB,12.4
Isiah Pacheco,KAN,WAS,2025-10-27,2025,8,RB,5.8
Isiah Pacheco,KAN,DAL,2025-11-27,2025,13,RB,5.3
Tory Horton,SEA,PIT,2025-09-14,2025,2,WR,11.2
Tory Horton,SEA,NOR,2025-09-21,2025,3,WR,18.2
Tory Horton,SEA,ARI,2025-09-25,2025,4,WR,2.0
Tory Horton,SEA,TAM,2025-10-05,2025,5,WR,12.9
Tory Horton,SEA,WAS,2025-11-02,2025,9,WR,20.8
Chimere Dike,TEN,DEN,2025-09-07,2025,1,WR,0.9
Chimere Dike,TEN,LAR,2025-09-14,2025,2,WR,2.8
Chimere Dike,TEN,IND,2025-09-21,2025,3,WR,3.5
Chimere Dike,TEN,HOU,2025-09-28,2025,4,WR,-0.4
Chimere Dike,TEN,ARI,2025-10-05,2025,5,WR,3.7
Chimere Dike,TEN,LVR,2025-10-12,2025,6,WR,2.8
Chimere Dike,TEN,NWE,2025-10-19,2025,7,WR,16.9
Chimere Dike,TEN,IND,2025-10-26,2025,8,WR,16.4
Chimere Dike,TEN,LAC,2025-11-02,2025,9,WR,7.5
Chimere Dike,TEN,HOU,2025-11-16,2025,11,WR,3.4
Chimere Dike,TEN,SEA,2025-11-23,2025,12,WR,21.4
Chimere Dike,TEN,JAX,2025-11-30,2025,13,WR,0.9
Xavier Hutchinson,HOU,LAR,2025-09-07,2025,1,WR,5.5
Xavier Hutchinson,HOU,TAM,2025-09-15,2025,2,WR,4.9
Xavier Hutchinson,HOU,JAX,2025-09-21,2025,3,WR,4.6
Xavier Hutchinson,HOU,TEN,2025-09-28,2025,4,WR,3.7
Xavier Hutchinson,HOU,BAL,2025-10-05,2025,5,WR,16.8
Xavier Hutchinson,HOU,SEA,2025-10-20,2025,7,WR,2.3
Xavier Hutchinson,HOU,SFO,2025-10-26,2025,8,WR,17.9
Xavier Hutchinson,HOU,DEN,2025-11-02,2025,9,WR,6.0
Xavier Hutchinson,HOU,TEN,2025-11-16,2025,11,WR,7.2
Xavier Hutchinson,HOU,BUF,2025-11-20,2025,12,WR,0.9
Xavier Hutchinson,HOU,IND,2025-11-30,2025,13,WR,5.9
Malik Washington,MIA,IND,2025-09-07,2025,1,WR,4.9
Malik Washington,MIA,NWE,2025-09-14,2025,2,WR,9.5
Malik Washington,MIA,BUF,2025-09-18,2025,3,WR,6.2
Malik Washington,MIA,NYJ,2025-09-29,2025,4,WR,4.1
Malik Washington,MIA,CAR,2025-10-05,2025,5,WR,4.0
Malik Washington,MIA,LAC,2025-10-12,2025,6,WR,6.3
Malik Washington,MIA,CLE,2025-10-19,2025,7,WR,8.0
Malik Washington,MIA,ATL,2025-10-26,2025,8,WR,13.6
Malik Washington,MIA,BAL,2025-10-30,2025,9,WR,8.1
Malik Washington,MIA,BUF,2025-11-09,2025,10,WR,9.3
Malik Washington,MIA,WAS,2025-11-16,2025,11,WR,7.2
Malik Washington,MIA,NOR,2025-11-30,2025,13,WR,7.0
Russell Wilson,NYG,WAS,2025-09-07,2025,1,QB,11.1
Russell Wilson,NYG,DAL,2025-09-14,2025,2,QB,34.3
Russell Wilson,NYG,KAN,2025-09-21,2025,3,QB,7.1
Russell Wilson,NYG,LAC,2025-09-28,2025,4,QB,0.3
Russell Wilson,NYG,CHI,2025-11-09,2025,10,QB,3.0
Jake Browning,CIN,JAX,2025-09-14,2025,2,QB,20.7
Jake Browning,CIN,MIN,2025-09-21,2025,3,QB,7.9
Jake Browning,CIN,DEN,2025-09-29,2025,4,QB,5.4
Jake Browning,CIN,DET,2025-10-05,2025,5,QB,22.1
Jake Browning,CIN,NWE,2025-11-23,2025,12,QB,0.6
Kendrick Bourne,SFO,NOR,2025-09-14,2025,2,WR,6.2
Kendrick Bourne,SFO,ARI,2025-09-21,2025,3,WR,7.8
Kendrick Bourne,SFO,JAX,2025-09-28,2025,4,WR,2.7
Kendrick Bourne,SFO,LAR,2025-10-02,2025,5,WR,27.2
Kendrick Bourne,SFO,TAM,2025-10-12,2025,6,WR,22.2
Kendrick Bourne,SFO,ATL,2025-10-19,2025,7,WR,3.4
Kendrick Bourne,SFO,HOU,2025-10-26,2025,8,WR,7.4
Kendrick Bourne,SFO,NYG,2025-11-02,2025,9,WR,5.4
Kendrick Bourne,SFO,LAR,2025-11-09,2025,10,WR,2.9
T.J. Hockenson,MIN,CHI,2025-09-08,2025,1,TE,4.5
T.J. Hockenson,MIN,ATL,2025-09-14,2025,2,TE,2.2
T.J. Hockenson,MIN,CIN,2025-09-21,2025,3,TE,15.9
T.J. Hockenson,MIN,PIT,2025-09-28,2025,4,TE,7.9
T.J. Hockenson,MIN,CLE,2025-10-05,2025,5,TE,9.8
T.J. Hockenson,MIN,PHI,2025-10-19,2025,7,TE,10.3
T.J. Hockenson,MIN,LAC,2025-10-23,2025,8,TE,4.6
T.J. Hockenson,MIN,DET,2025-11-02,2025,9,TE,9.1
T.J. Hockenson,MIN,BAL,2025-11-09,2025,10,TE,2.8
T.J. Hockenson,MIN,CHI,2025-11-16,2025,11,TE,6.9
T.J. Hockenson,MIN,GNB,2025-11-23,2025,12,TE,5.9
T.J. Hockenson,MIN,SEA,2025-11-30,2025,13,TE,11.9
Andrei Iosivas,CIN,JAX,2025-09-14,2025,2,WR,2.2
Andrei Iosivas,CIN,DEN,2025-09-29,2025,4,WR,3.7
Andrei Iosivas,CIN,DET,2025-10-05,2025,5,WR,13.2
Andrei Iosivas,CIN,GNB,2025-10-12,2025,6,WR,1.5
Andrei Iosivas,CIN,PIT,2025-10-16,2025,7,WR,7.9
Andrei Iosivas,CIN,CHI,2025-11-02,2025,9,WR,18.0
Andrei Iosivas,CIN,PIT,2025-11-16,2025,11,WR,5.0
Andrei Iosivas,CIN,NWE,2025-11-23,2025,12,WR,10.6
Andrei Iosivas,CIN,BAL,2025-11-27,2025,13,WR,9.9
Cooper Kupp,SEA,SFO,2025-09-07,2025,1,WR,3.5
Cooper Kupp,SEA,PIT,2025-09-14,2025,2,WR,16.0
Cooper Kupp,SEA,NOR,2025-09-21,2025,3,WR,5.1
Cooper Kupp,SEA,ARI,2025-09-25,2025,4,WR,6.6
Cooper Kupp,SEA,TAM,2025-10-05,2025,5,WR,11.9
Cooper Kupp,SEA,JAX,2025-10-12,2025,6,WR,12.0
Cooper Kupp,SEA,HOU,2025-10-20,2025,7,WR,3.2
Cooper Kupp,SEA,ARI,2025-11-09,2025,10,WR,9.4
Cooper Kupp,SEA,LAR,2025-11-16,2025,11,WR,5.3
Cooper Kupp,SEA,TEN,2025-11-23,2025,12,WR,4.4
Cooper Kupp,SEA,MIN,2025-11-30,2025,13,WR,5.4
Xavier Legette,CAR,JAX,2025-09-07,2025,1,WR,4.0
Xavier Legette,CAR,ARI,2025-09-14,2025,2,WR,0.8
Xavier Legette,CAR,MIA,2025-10-05,2025,5,WR,11.1
Xavier Legette,CAR,DAL,2025-10-12,2025,6,WR,3.1
Xavier Legette,CAR,NYJ,2025-10-19,2025,7,WR,24.2
Xavier Legette,CAR,BUF,2025-10-26,2025,8,WR,3.7
Xavier Legette,CAR,GNB,2025-11-02,2025,9,WR,3.2
Xavier Legette,CAR,ATL,2025-11-16,2025,11,WR,18.3
Xavier Legette,CAR,SFO,2025-11-24,2025,12,WR,5.2
Xavier Legette,CAR,LAR,2025-11-30,2025,13,WR,1.1
Jalen Nailor,MIN,CHI,2025-09-08,2025,1,WR,3.8
Jalen Nailor,MIN,ATL,2025-09-14,2025,2,WR,6.1
Jalen Nailor,MIN,CIN,2025-09-21,2025,3,WR,6.7
Jalen Nailor,MIN,PIT,2025-09-28,2025,4,WR,9.2
Jalen Nailor,MIN,CLE,2025-10-05,2025,5,WR,7.2
Jalen Nailor,MIN,PHI,2025-10-19,2025,7,WR,5.7
Jalen Nailor,MIN,DET,2025-11-02,2025,9,WR,2.6
Jalen Nailor,MIN,BAL,2025-11-09,2025,10,WR,26.4
Jalen Nailor,MIN,CHI,2025-11-16,2025,11,WR,2.6
David Njoku,CLE,CIN,2025-09-07,2025,1,TE,6.7
David Njoku,CLE,BAL,2025-09-14,2025,2,TE,8.0
David Njoku,CLE,GNB,2025-09-21,2025,3,TE,9.0
David Njoku,CLE,DET,2025-09-28,2025,4,TE,3.1
David Njoku,CLE,MIN,2025-10-05,2025,5,TE,18.7
David Njoku,CLE,PIT,2025-10-12,2025,6,TE,5.8
David Njoku,CLE,NWE,2025-10-26,2025,8,TE,13.7
David Njoku,CLE,NYJ,2025-11-09,2025,10,TE,10.1
David Njoku,CLE,BAL,2025-11-16,2025,11,TE,1.7
David Njoku,CLE,SFO,2025-11-30,2025,13,TE,2.4
Brian Robinson Jr.,SFO,SEA,2025-09-07,2025,1,RB,4.7
Brian Robinson Jr.,SFO,NOR,2025-09-14,2025,2,RB,2.9
Brian Robinson Jr.,SFO,ARI,2025-09-21,2025,3,RB,2.2
Brian Robinson Jr.,SFO,JAX,2025-09-28,2025,4,RB,2.1
Brian Robinson Jr.,SFO,LAR,2025-10-02,2025,5,RB,1.2
Brian Robinson Jr.,SFO,TAM,2025-10-12,2025,6,RB,3.8
Brian Robinson Jr.,SFO,ATL,2025-10-19,2025,7,RB,3.6
Brian Robinson Jr.,SFO,NYG,2025-11-02,2025,9,RB,11.3
Brian Robinson Jr.,SFO,LAR,2025-11-09,2025,10,RB,11.5
Brian Robinson Jr.,SFO,ARI,2025-11-16,2025,11,RB,2.4
Brian Robinson Jr.,SFO,CAR,2025-11-24,2025,12,RB,5.4
Brian Robinson Jr.,SFO,CLE,2025-11-30,2025,13,RB,2.6
Darius Slayton,NYG,DAL,2025-09-14,2025,2,WR,8.1
Darius Slayton,NYG,KAN,2025-09-21,2025,3,WR,7.0
Darius Slayton,NYG,LAC,2025-09-28,2025,4,WR,7.4
Darius Slayton,NYG,NOR,2025-10-05,2025,5,WR,5.1
Darius Slayton,NYG,PHI,2025-10-26,2025,8,WR,4.6
Darius Slayton,NYG,SFO,2025-11-02,2025,9,WR,11.2
Darius Slayton,NYG,CHI,2025-11-09,2025,10,WR,12.9
Darius Slayton,NYG,DET,2025-11-23,2025,12,WR,3.3
Darius Slayton,NYG,NWE,2025-12-01,2025,13,WR,14.1
Jake Tonges,SFO,SEA,2025-09-07,2025,1,TE,10.5
Jake Tonges,SFO,NOR,2025-09-14,2025,2,TE,7.1
Jake Tonges,SFO,ARI,2025-09-21,2025,3,TE,4.1
Jake Tonges,SFO,JAX,2025-09-28,2025,4,TE,14.8
Jake Tonges,SFO,LAR,2025-10-02,2025,5,TE,17.1
Jake Tonges,SFO,TAM,2025-10-12,2025,6,TE,11.8
Jake Tonges,SFO,HOU,2025-10-26,2025,8,TE,7.2
Elic Ayomanor,TEN,DEN,2025-09-07,2025,1,WR,3.3
Elic Ayomanor,TEN,LAR,2025-09-14,2025,2,WR,15.6
Elic Ayomanor,TEN,IND,2025-09-21,2025,3,WR,13.8
Elic Ayomanor,TEN,HOU,2025-09-28,2025,4,WR,6.4
Elic Ayomanor,TEN,ARI,2025-10-05,2025,5,WR,3.8
Elic Ayomanor,TEN,LVR,2025-10-12,2025,6,WR,5.7
Elic Ayomanor,TEN,NWE,2025-10-19,2025,7,WR,4.9
Elic Ayomanor,TEN,IND,2025-10-26,2025,8,WR,9.2
Elic Ayomanor,TEN,LAC,2025-11-02,2025,9,WR,7.6
Elic Ayomanor,TEN,HOU,2025-11-16,2025,11,WR,3.1
